RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error
21,57,13393,83,78,1,2,2,4,4.mid,experiment,0
22,58,13664,81,79,1,2,2,4,4.mid,experiment,0
23,60,13952,84,82,1,2,2,4,4.mid,experiment,0
24,62,14214,81,82,1,2,2,4,4.mid,experiment,0
25,64,14478,78,79,1,2,2,4,4.mid,experiment,0
26,67,14759,79,81,1,2,2,4,4.mid,experiment,0
27,69,15051,79,74,1,2,2,4,4.mid,experiment,0
28,71,15601,79,76,1,2,2,4,4.mid,experiment,0
29,73,16847,77,56,1,2,2,4,4.mid,experiment,0
30,75,17125,77,55,1,2,2,4,4.mid,experiment,0
31,77,17409,76,50,1,2,2,4,4.mid,experiment,0
32,79,17674,76,54,1,2,2,4,4.mid,experiment,0
33,81,17994,74,51,1,2,2,4,4.mid,experiment,0
34,83,19183,79,59,1,2,2,4,4.mid,experiment,0
35,84,19790,77,65,1,2,2,4,4.mid,experiment,0
36,86,20375,76,56,1,2,2,4,4.mid,experiment,0
37,89,20647,76,56,1,2,2,4,4.mid,experiment,0
38,91,20914,76,61,1,2,2,4,4.mid,experiment,0
39,93,21198,76,58,1,2,2,4,4.mid,experiment,0
40,95,21509,81,75,1,2,2,4,4.mid,experiment,0
41,96,21787,77,77,1,2,2,4,4.mid,experiment,0
42,98,22050,76,80,1,2,2,4,4.mid,experiment,0
43,100,22316,74,86,1,2,2,4,4.mid,experiment,0
44,102,22583,76,80,1,2,2,4,4.mid,experiment,0
45,104,22852,79,81,1,2,2,4,4.mid,experiment,0
46,106,23119,74,79,1,2,2,4,4.mid,experiment,0
47,108,23394,71,72,1,2,2,4,4.mid,experiment,0
48,111,23680,72,65,1,2,2,4,4.mid,experiment,0
49,113,23956,72,51,1,2,2,4,4.mid,experiment,0
50,115,24213,74,57,1,2,2,4,4.mid,experiment,0
51,117,24485,74,54,1,2,2,4,4.mid,experiment,0
52,119,24823,76,44,1,2,2,4,4.mid,experiment,0
53,121,26022,65,62,1,2,2,4,4.mid,experiment,0
54,123,26298,65,60,1,2,2,4,4.mid,experiment,0
55,125,26599,64,55,1,2,2,4,4.mid,experiment,0
56,127,26867,64,58,1,2,2,4,4.mid,experiment,0
57,129,27198,62,45,1,2,2,4,4.mid,experiment,0
58,131,28389,67,53,1,2,2,4,4.mid,experiment,0
59,133,28657,67,58,1,2,2,4,4.mid,experiment,0
60,135,28944,71,62,1,2,2,4,4.mid,experiment,0
61,137,29223,71,71,1,2,2,4,4.mid,experiment,0
62,139,29497,72,67,1,2,2,4,4.mid,experiment,0
63,141,29774,72,68,1,2,2,4,4.mid,experiment,0
64,143,30048,73,70,1,2,2,4,4.mid,experiment,0
65,145,30328,73,69,1,2,2,4,4.mid,experiment,0
66,147,30678,74,74,1,2,2,4,4.mid,experiment,0
67,148,31259,77,86,1,2,2,4,4.mid,experiment,0
68,150,31821,76,88,1,2,2,4,4.mid,experiment,0
69,152,32392,74,88,1,2,2,4,4.mid,experiment,0
70,155,32993,72,89,1,2,2,4,4.mid,experiment,0
71,157,33613,84,87,1,2,2,4,4.mid,experiment,0
72,159,34249,84,82,1,2,2,4,4.mid,experiment,0
1,17,7848,79,68,1,2,2,5,12.mid,experiment,0
2,18,8141,78,76,1,2,2,5,12.mid,experiment,0
3,20,8428,79,80,1,2,2,5,12.mid,experiment,0
