RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error,Subcomponent1,Subcomponent2
64,143,32236,73,60,1,2,17,1,s,pre,0,Staccato,Piano
65,145,32524,73,56,1,2,17,1,s,pre,0,Staccato,Piano
6,27,9400,67,68,1,2,17,2,s,pre,0,Staccato,Piano
7,29,9714,67,64,1,2,17,2,s,pre,0,Staccato,Piano
8,31,10014,67,63,1,2,17,2,s,pre,0,Staccato,Piano
18,51,13044,81,56,1,2,17,2,s,pre,0,Staccato,Piano
19,53,13354,81,63,1,2,17,2,s,pre,0,Staccato,Piano
20,55,13644,81,68,1,2,17,2,s,pre,0,Staccato,Piano
29,73,17630,77,54,1,2,17,2,s,pre,0,Staccato,Piano
30,75,17907,77,58,1,2,17,2,s,pre,0,Staccato,Piano
31,77,18208,76,46,1,2,17,2,s,pre,0,Staccato,Piano
32,79,18480,76,51,1,2,17,2,s,pre,0,Staccato,Piano
36,87,21309,76,68,1,2,17,2,s,pre,0,Staccato,Piano
37,89,21609,76,58,1,2,17,2,s,pre,0,Staccato,Piano
38,91,21898,76,55,1,2,17,2,s,pre,0,Staccato,Piano
39,93,22184,76,57,1,2,17,2,s,pre,0,Staccato,Piano
48,110,24878,72,72,1,2,17,2,s,pre,0,Staccato,Piano
49,113,25170,72,63,1,2,17,2,s,pre,0,Staccato,Piano
50,115,25464,74,51,1,2,17,2,s,pre,0,Staccato,Piano
51,117,25752,74,58,1,2,17,2,s,pre,0,Staccato,Piano
53,121,27258,65,56,1,2,17,2,s,pre,0,Staccato,Piano
54,123,27548,65,65,1,2,17,2,s,pre,0,Staccato,Piano
55,125,27836,64,57,1,2,17,2,s,pre,0,Staccato,Piano
56,127,28135,64,53,1,2,17,2,s,pre,0,Staccato,Piano
58,131,29696,67,57,1,2,17,2,s,pre,0,Staccato,Piano
59,133,29984,67,57,1,2,17,2,s,pre,0,Staccato,Piano
60,135,30280,71,66,1,2,17,2,s,pre,0,Staccato,Piano
61,137,30568,71,61,1,2,17,2,s,pre,0,Staccato,Piano
62,139,30852,72,64,1,2,17,2,s,pre,0,Staccato,Piano
63,141,31134,72,68,1,2,17,2,s,pre,0,Staccato,Piano
64,143,31432,73,63,1,2,17,2,s,pre,0,Staccato,Piano
65,145,31708,73,72,1,2,17,2,s,pre,0,Staccato,Piano
6,27,9340,67,57,1,2,18,1,s,pre,1,Staccato,Piano
7,29,9615,67,56,1,2,18,1,s,pre,1,Staccato,Piano
18,49,12761,81,68,1,2,18,1,s,pre,1,Staccato,Piano
19,51,13027,81,63,1,2,18,1,s,pre,1,Staccato,Piano
20,53,13291,81,70,1,2,18,1,s,pre,1,Staccato,Piano
29,71,16842,77,53,1,2,18,1,s,pre,1,Staccato,Piano
30,73,17122,77,56,1,2,18,1,s,pre,1,Staccato,Piano
31,75,17380,76,56,1,2,18,1,s,pre,1,Staccato,Piano
32,77,17666,76,50,1,2,18,1,s,pre,1,Staccato,Piano
36,85,20178,76,49,1,2,18,1,s,pre,1,Staccato,Piano
37,87,20448,76,44,1,2,18,1,s,pre,1,Staccato,Piano
38,89,20716,76,43,1,2,18,1,s,pre,1,Staccato,Piano
39,91,20969,76,48,1,2,18,1,s,pre,1,Staccato,Piano
48,108,23327,72,66,1,2,18,1,s,pre,1,Staccato,Piano
49,111,23593,72,60,1,2,18,1,s,pre,1,Staccato,Piano
50,113,23863,74,50,1,2,18,1,s,pre,1,Staccato,Piano
51,115,24111,74,56,1,2,18,1,s,pre,1,Staccato,Piano
53,119,25425,65,57,1,2,18,1,s,pre,1,Staccato,Piano
54,121,25697,65,59,1,2,18,1,s,pre,1,Staccato,Piano
55,123,25995,64,43,1,2,18,1,s,pre,1,Staccato,Piano
56,125,26238,64,48,1,2,18,1,s,pre,1,Staccato,Piano
58,129,27576,67,53,1,2,18,1,s,pre,1,Staccato,Piano
59,131,27838,67,53,1,2,18,1,s,pre,1,Staccato,Piano
60,133,28099,71,55,1,2,18,1,s,pre,1,Staccato,Piano
61,135,28345,71,68,1,2,18,1,s,pre,1,Staccato,Piano
62,137,28606,72,65,1,2,18,1,s,pre,1,Staccato,Piano
63,139,28830,72,63,1,2,18,1,s,pre,1,Staccato,Piano
64,141,29098,73,68,1,2,18,1,s,pre,1,Staccato,Piano
65,143,29358,73,56,1,2,18,1,s,pre,1,Staccato,Piano
6,27,9278,67,56,1,2,18,2,s,pre,1,Staccato,Piano
7,29,9563,67,44,1,2,18,2,s,pre,1,Staccato,Piano
8,31,9821,67,70,1,2,18,2,s,pre,1,Staccato,Piano
18,51,12588,81,58,1,2,18,2,s,pre,1,Staccato,Piano
19,53,12839,81,54,1,2,18,2,s,pre,1,Staccato,Piano
20,55,13115,81,68,1,2,18,2,s,pre,1,Staccato,Piano
29,73,16661,77,51,1,2,18,2,s,pre,1,Staccato,Piano
30,75,16942,77,49,1,2,18,2,s,pre,1,Staccato,Piano
31,77,17211,76,41,1,2,18,2,s,pre,1,Staccato,Piano
32,79,17486,76,50,1,2,18,2,s,pre,1,Staccato,Piano
36,87,19948,76,53,1,2,18,2,s,pre,1,Staccato,Piano
37,89,20224,76,52,1,2,18,2,s,pre,1,Staccato,Piano
38,91,20490,76,44,1,2,18,2,s,pre,1,Staccato,Piano
48,108,23114,72,63,1,2,18,2,s,pre,1,Staccato,Piano
49,111,23374,72,52,1,2,18,2,s,pre,1,Staccato,Piano
50,113,23643,74,44,1,2,18,2,s,pre,1,Staccato,Piano
51,115,23911,74,53,1,2,18,2,s,pre,1,Staccato,Piano
53,119,25186,65,57,1,2,18,2,s,pre,1,Staccato,Piano
54,121,25423,65,66,1,2,18,2,s,pre,1,Staccato,Piano
55,123,25714,64,48,1,2,18,2,s,pre,1,Staccato,Piano
56,125,25980,64,58,1,2,18,2,s,pre,1,Staccato,Piano
58,129,27329,67,44,1,2,18,2,s,pre,1,Staccato,Piano
59,131,27592,67,40,1,2,18,2,s,pre,1,Staccato,Piano
60,133,27849,71,58,1,2,18,2,s,pre,1,Staccato,Piano
61,135,28117,71,49,1,2,18,2,s,pre,1,Staccato,Piano
62,137,28361,72,66,1,2,18,2,s,pre,1,Staccato,Piano
63,139,28600,72,65,1,2,18,2,s,pre,1,Staccato,Piano
64,141,28860,73,68,1,2,18,2,s,pre,1,Staccato,Piano
65,143,29105,73,67,1,2,18,2,s,pre,1,Staccato,Piano
6,27,10191,67,58,1,2,19,1,s,pre,0,Staccato,Piano
7,29,10485,67,38,1,2,19,1,s,pre,0,Staccato,Piano
8,31,10722,67,53,1,2,19,1,s,pre,0,Staccato,Piano
18,51,13225,81,65,1,2,19,1,s,pre,0,Staccato,Piano
19,53,13480,81,61,1,2,19,1,s,pre,0,Staccato,Piano
20,55,13722,81,71,1,2,19,1,s,pre,0,Staccato,Piano
29,73,17103,77,67,1,2,19,1,s,pre,0,Staccato,Piano
30,75,17344,77,68,1,2,19,1,s,pre,0,Staccato,Piano
31,77,17609,76,50,1,2,19,1,s,pre,0,Staccato,Piano
32,79,17832,76,67,1,2,19,1,s,pre,0,Staccato,Piano
36,87,20245,76,70,1,2,19,1,s,pre,0,Staccato,Piano
37,89,20505,76,67,1,2,19,1,s,pre,0,Staccato,Piano
38,91,20740,76,59,1,2,19,1,s,pre,0,Staccato,Piano
39,93,21000,76,52,1,2,19,1,s,pre,0,Staccato,Piano
48,111,23192,72,71,1,2,19,1,s,pre,0,Staccato,Piano
49,113,23421,72,62,1,2,19,1,s,pre,0,Staccato,Piano
50,115,23668,74,62,1,2,19,1,s,pre,0,Staccato,Piano
51,117,23922,74,57,1,2,19,1,s,pre,0,Staccato,Piano
53,121,25236,65,57,1,2,19,1,s,pre,0,Staccato,Piano
54,123,25474,65,59,1,2,19,1,s,pre,0,Staccato,Piano
55,125,25723,64,65,1,2,19,1,s,pre,0,Staccato,Piano
56,127,25971,64,57,1,2,19,1,s,pre,0,Staccato,Piano
58,131,27250,67,67,1,2,19,1,s,pre,0,Staccato,Piano
59,133,27492,67,58,1,2,19,1,s,pre,0,Staccato,Piano
60,135,27738,71,70,1,2,19,1,s,pre,0,Staccato,Piano
61,137,27986,71,63,1,2,19,1,s,pre,0,Staccato,Piano
62,139,28231,72,72,1,2,19,1,s,pre,0,Staccato,Piano
63,141,28468,72,70,1,2,19,1,s,pre,0,Staccato,Piano
64,143,28726,73,80,1,2,19,1,s,pre,0,Staccato,Piano
65,145,28968,73,82,1,2,19,1,s,pre,0,Staccato,Piano
6,27,9752,67,61,1,2,19,2,s,pre,0,Staccato,Piano
7,29,10003,67,54,1,2,19,2,s,pre,0,Staccato,Piano
8,31,10259,67,58,1,2,19,2,s,pre,0,Staccato,Piano
18,51,12719,81,69,1,2,19,2,s,pre,0,Staccato,Piano
19,53,12976,81,54,1,2,19,2,s,pre,0,Staccato,Piano
20,55,13192,81,67,1,2,19,2,s,pre,0,Staccato,Piano
29,73,16480,77,54,1,2,19,2,s,pre,0,Staccato,Piano
30,75,16723,77,60,1,2,19,2,s,pre,0,Staccato,Piano
31,77,16966,76,52,1,2,19,2,s,pre,0,Staccato,Piano
32,79,17196,76,52,1,2,19,2,s,pre,0,Staccato,Piano
36,87,19518,76,54,1,2,19,2,s,pre,0,Staccato,Piano
37,89,19760,76,66,1,2,19,2,s,pre,0,Staccato,Piano
38,91,19999,76,60,1,2,19,2,s,pre,0,Staccato,Piano
39,93,20236,76,62,1,2,19,2,s,pre,0,Staccato,Piano
48,111,22408,72,62,1,2,19,2,s,pre,0,Staccato,Piano
49,113,22646,72,66,1,2,19,2,s,pre,0,Staccato,Piano
50,115,22859,74,68,1,2,19,2,s,pre,0,Staccato,Piano
51,117,23109,74,68,1,2,19,2,s,pre,0,Staccato,Piano
53,121,24378,65,58,1,2,19,2,s,pre,0,Staccato,Piano
54,123,24597,65,63,1,2,19,2,s,pre,0,Staccato,Piano
55,125,24851,64,56,1,2,19,2,s,pre,0,Staccato,Piano
56,127,25071,64,66,1,2,19,2,s,pre,0,Staccato,Piano
58,131,26315,67,64,1,2,19,2,s,pre,0,Staccato,Piano
59,133,26548,67,63,1,2,19,2,s,pre,0,Staccato,Piano
60,135,26782,71,74,1,2,19,2,s,pre,0,Staccato,Piano
61,137,27013,71,71,1,2,19,2,s,pre,0,Staccato,Piano
62,139,27247,72,67,1,2,19,2,s,pre,0,Staccato,Piano
63,141,27503,72,67,1,2,19,2,s,pre,0,Staccato,Piano
64,143,27731,73,70,1,2,19,2,s,pre,0,Staccato,Piano
65,145,27969,73,70,1,2,19,2,s,pre,0,Staccato,Piano
6,26,11386,67,64,1,2,20,2,s,pre,1,Staccato,Piano
7,29,11710,67,58,1,2,20,2,s,pre,1,Staccato,Piano
8,31,12034,67,48,1,2,20,2,s,pre,1,Staccato,Piano
18,51,15093,81,55,1,2,20,2,s,pre,1,Staccato,Piano
19,53,15392,81,57,1,2,20,2,s,pre,1,Staccato,Piano
20,55,15708,81,45,1,2,20,2,s,pre,1,Staccato,Piano
29,73,19997,77,51,1,2,20,2,s,pre,1,Staccato,Piano
30,75,20329,77,59,1,2,20,2,s,pre,1,Staccato,Piano
31,77,20653,76,39,1,2,20,2,s,pre,1,Staccato,Piano
32,79,20951,76,57,1,2,20,2,s,pre,1,Staccato,Piano
36,86,23984,76,51,1,2,20,2,s,pre,1,Staccato,Piano
37,89,24325,76,47,1,2,20,2,s,pre,1,Staccato,Piano
38,91,24620,76,62,1,2,20,2,s,pre,1,Staccato,Piano
39,93,24928,76,57,1,2,20,2,s,pre,1,Staccato,Piano
49,117,29168,72,85,1,2,20,2,s,pre,1,Staccato,Piano
50,119,29466,74,67,1,2,20,2,s,pre,1,Staccato,Piano
51,121,29774,74,78,1,2,20,2,s,pre,1,Staccato,Piano
53,125,31416,65,57,1,2,20,2,s,pre,1,Staccato,Piano
54,127,31746,65,57,1,2,20,2,s,pre,1,Staccato,Piano
55,129,32050,64,54,1,2,20,2,s,pre,1,Staccato,Piano
56,131,32360,64,53,1,2,20,2,s,pre,1,Staccato,Piano
58,135,34160,67,43,1,2,20,2,s,pre,1,Staccato,Piano
59,137,34481,67,53,1,2,20,2,s,pre,1,Staccato,Piano
60,139,34801,71,45,1,2,20,2,s,pre,1,Staccato,Piano
61,141,35085,71,63,1,2,20,2,s,pre,1,Staccato,Piano
62,143,35379,72,70,1,2,20,2,s,pre,1,Staccato,Piano
63,145,35683,72,74,1,2,20,2,s,pre,1,Staccato,Piano
64,147,35987,73,80,1,2,20,2,s,pre,1,Staccato,Piano
65,149,36267,73,75,1,2,20,2,s,pre,1,Staccato,Piano
6,27,11311,67,61,1,2,20,3,s,pre,0,Staccato,Piano
7,29,11626,67,57,1,2,20,3,s,pre,0,Staccato,Piano
8,31,11937,67,67,1,2,20,3,s,pre,0,Staccato,Piano
18,50,15172,81,65,1,2,20,3,s,pre,0,Staccato,Piano
19,53,15497,81,56,1,2,20,3,s,pre,0,Staccato,Piano
20,55,15802,81,56,1,2,20,3,s,pre,0,Staccato,Piano
29,73,20206,77,56,1,2,20,3,s,pre,0,Staccato,Piano
30,75,20545,77,58,1,2,20,3,s,pre,0,Staccato,Piano
31,77,20849,76,62,1,2,20,3,s,pre,0,Staccato,Piano
32,79,21176,76,57,1,2,20,3,s,pre,0,Staccato,Piano
36,86,24347,76,52,1,2,20,3,s,pre,0,Staccato,Piano
37,89,24667,76,52,1,2,20,3,s,pre,0,Staccato,Piano
38,91,24987,76,53,1,2,20,3,s,pre,0,Staccato,Piano
39,93,25305,76,68,1,2,20,3,s,pre,0,Staccato,Piano
48,110,28291,72,63,1,2,20,3,s,pre,0,Staccato,Piano
49,113,28604,72,64,1,2,20,3,s,pre,0,Staccato,Piano
50,115,28915,74,57,1,2,20,3,s,pre,0,Staccato,Piano
51,117,29233,74,59,1,2,20,3,s,pre,0,Staccato,Piano
53,121,30985,65,38,1,2,20,3,s,pre,0,Staccato,Piano
54,123,31298,65,63,1,2,20,3,s,pre,0,Staccato,Piano
55,125,31625,64,50,1,2,20,3,s,pre,0,Staccato,Piano
56,127,31933,64,52,1,2,20,3,s,pre,0,Staccato,Piano
58,131,33695,67,57,1,2,20,3,s,pre,0,Staccato,Piano
59,133,34035,67,62,1,2,20,3,s,pre,0,Staccato,Piano
60,135,34343,71,57,1,2,20,3,s,pre,0,Staccato,Piano
61,137,34647,71,65,1,2,20,3,s,pre,0,Staccato,Piano
62,139,34953,72,67,1,2,20,3,s,pre,0,Staccato,Piano
63,141,35259,72,70,1,2,20,3,s,pre,0,Staccato,Piano
64,143,35565,73,63,1,2,20,3,s,pre,0,Staccato,Piano
65,145,35862,73,74,1,2,20,3,s,pre,0,Staccato,Piano
6,27,9243,67,47,1,2,21,1,s,pre,1,Staccato,Piano
7,29,9569,67,42,1,2,21,1,s,pre,1,Staccato,Piano
8,31,9832,67,68,1,2,21,1,s,pre,1,Staccato,Piano
18,51,12625,81,35,1,2,21,1,s,pre,1,Staccato,Piano
19,53,12888,81,54,1,2,21,1,s,pre,1,Staccato,Piano
20,55,13160,81,50,1,2,21,1,s,pre,1,Staccato,Piano
29,73,16751,77,54,1,2,21,1,s,pre,1,Staccato,Piano
30,75,17046,77,51,1,2,21,1,s,pre,1,Staccato,Piano
31,77,17310,76,38,1,2,21,1,s,pre,1,Staccato,Piano
32,79,17567,76,54,1,2,21,1,s,pre,1,Staccato,Piano
36,87,20114,76,47,1,2,21,1,s,pre,1,Staccato,Piano
37,89,20399,76,60,1,2,21,1,s,pre,1,Staccato,Piano
38,91,20659,76,79,1,2,21,1,s,pre,1,Staccato,Piano
39,93,20932,76,80,1,2,21,1,s,pre,1,Staccato,Piano
48,111,23357,72,53,1,2,21,1,s,pre,1,Staccato,Piano
49,113,23633,72,54,1,2,21,1,s,pre,1,Staccato,Piano
50,115,24159,74,63,1,2,21,1,s,pre,1,Staccato,Piano
53,119,25613,65,47,1,2,21,1,s,pre,1,Staccato,Piano
54,121,25913,65,55,1,2,21,1,s,pre,1,Staccato,Piano
55,123,26192,64,43,1,2,21,1,s,pre,1,Staccato,Piano
56,125,26426,64,65,1,2,21,1,s,pre,1,Staccato,Piano
58,129,27790,67,52,1,2,21,1,s,pre,1,Staccato,Piano
59,131,28078,67,58,1,2,21,1,s,pre,1,Staccato,Piano
60,132,28332,71,70,1,2,21,1,s,pre,1,Staccato,Piano
61,135,28589,71,81,1,2,21,1,s,pre,1,Staccato,Piano
62,136,28835,72,90,1,2,21,1,s,pre,1,Staccato,Piano
63,139,29078,72,90,1,2,21,1,s,pre,1,Staccato,Piano
64,140,29350,73,82,1,2,21,1,s,pre,1,Staccato,Piano
65,143,29595,73,93,1,2,21,1,s,pre,1,Staccato,Piano
6,27,9267,67,51,1,2,21,2,s,pre,1,Staccato,Piano
7,29,9882,67,35,1,2,21,2,s,pre,1,Staccato,Piano
18,49,12726,81,55,1,2,21,2,s,pre,1,Staccato,Piano
19,51,12998,81,56,1,2,21,2,s,pre,1,Staccato,Piano
20,53,13271,81,53,1,2,21,2,s,pre,1,Staccato,Piano
29,71,17045,77,52,1,2,21,2,s,pre,1,Staccato,Piano
30,73,17346,77,52,1,2,21,2,s,pre,1,Staccato,Piano
31,74,17622,76,43,1,2,21,2,s,pre,1,Staccato,Piano
32,77,17890,76,60,1,2,21,2,s,pre,1,Staccato,Piano
36,85,20471,76,56,1,2,21,2,s,pre,1,Staccato,Piano
37,87,20757,76,66,1,2,21,2,s,pre,1,Staccato,Piano
38,89,21036,76,76,1,2,21,2,s,pre,1,Staccato,Piano
39,91,21303,76,81,1,2,21,2,s,pre,1,Staccato,Piano
48,109,24139,72,62,1,2,21,2,s,pre,1,Staccato,Piano
50,111,24429,74,53,1,2,21,2,s,pre,1,Staccato,Piano
51,113,24718,74,48,1,2,21,2,s,pre,1,Staccato,Piano
53,117,26156,65,54,1,2,21,2,s,pre,1,Staccato,Piano
54,119,26451,65,58,1,2,21,2,s,pre,1,Staccato,Piano
55,121,26723,64,57,1,2,21,2,s,pre,1,Staccato,Piano
56,123,27004,64,59,1,2,21,2,s,pre,1,Staccato,Piano
58,127,28433,67,46,1,2,21,2,s,pre,1,Staccato,Piano
59,129,28743,67,58,1,2,21,2,s,pre,1,Staccato,Piano
60,130,29009,71,71,1,2,21,2,s,pre,1,Staccato,Piano
61,133,29268,71,79,1,2,21,2,s,pre,1,Staccato,Piano
63,137,29759,72,87,1,2,21,2,s,pre,1,Staccato,Piano
64,138,30031,73,87,1,2,21,2,s,pre,1,Staccato,Piano
