RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error,KOT,Interval,Subcomponent1,Subcomponent2
64,141,28860,73,68,1,2,18,2,s,pre,1,-157,63,Staccato,Piano
65,143,29105,73,67,1,2,18,2,s,pre,1,-164,64,Staccato,Piano
7,29,10485,67,38,1,2,19,1,s,pre,0,-251,6,Staccato,Piano
8,31,10722,67,53,1,2,19,1,s,pre,0,-181,7,Staccato,Piano
19,53,13480,81,61,1,2,19,1,s,pre,0,-216,18,Staccato,Piano
20,55,13722,81,71,1,2,19,1,s,pre,0,-193,19,Staccato,Piano
30,75,17344,77,68,1,2,19,1,s,pre,0,-209,29,Staccato,Piano
31,77,17609,76,50,1,2,19,1,s,pre,0,-210,30,Staccato,Piano
32,79,17832,76,67,1,2,19,1,s,pre,0,-165,31,Staccato,Piano
37,89,20505,76,67,1,2,19,1,s,pre,0,-179,36,Staccato,Piano
38,91,20740,76,59,1,2,19,1,s,pre,0,-172,37,Staccato,Piano
39,93,21000,76,52,1,2,19,1,s,pre,0,-179,38,Staccato,Piano
49,113,23421,72,62,1,2,19,1,s,pre,0,-192,48,Staccato,Piano
50,115,23668,74,62,1,2,19,1,s,pre,0,-199,49,Staccato,Piano
51,117,23922,74,57,1,2,19,1,s,pre,0,-209,50,Staccato,Piano
54,123,25474,65,59,1,2,19,1,s,pre,0,-186,53,Staccato,Piano
55,125,25723,64,65,1,2,19,1,s,pre,0,-168,54,Staccato,Piano
56,127,25971,64,57,1,2,19,1,s,pre,0,-207,55,Staccato,Piano
59,133,27492,67,58,1,2,19,1,s,pre,0,-186,58,Staccato,Piano
60,135,27738,71,70,1,2,19,1,s,pre,0,-143,59,Staccato,Piano
61,137,27986,71,63,1,2,19,1,s,pre,0,-166,60,Staccato,Piano
62,139,28231,72,72,1,2,19,1,s,pre,0,-139,61,Staccato,Piano
63,141,28468,72,70,1,2,19,1,s,pre,0,-130,62,Staccato,Piano
64,143,28726,73,80,1,2,19,1,s,pre,0,-144,63,Staccato,Piano
65,145,28968,73,82,1,2,19,1,s,pre,0,-137,64,Staccato,Piano
7,29,10003,67,54,1,2,19,2,s,pre,0,-207,6,Staccato,Piano
8,31,10259,67,58,1,2,19,2,s,pre,0,-199,7,Staccato,Piano
19,53,12976,81,54,1,2,19,2,s,pre,0,-220,18,Staccato,Piano
20,55,13192,81,67,1,2,19,2,s,pre,0,-165,19,Staccato,Piano
30,75,16723,77,60,1,2,19,2,s,pre,0,-200,29,Staccato,Piano
31,77,16966,76,52,1,2,19,2,s,pre,0,-192,30,Staccato,Piano
32,79,17196,76,52,1,2,19,2,s,pre,0,-173,31,Staccato,Piano
37,89,19760,76,66,1,2,19,2,s,pre,0,-188,36,Staccato,Piano
38,91,19999,76,60,1,2,19,2,s,pre,0,-175,37,Staccato,Piano
39,93,20236,76,62,1,2,19,2,s,pre,0,-164,38,Staccato,Piano
49,113,22646,72,66,1,2,19,2,s,pre,0,-167,48,Staccato,Piano
50,115,22859,74,68,1,2,19,2,s,pre,0,-168,49,Staccato,Piano
51,117,23109,74,68,1,2,19,2,s,pre,0,-204,50,Staccato,Piano
54,123,24597,65,63,1,2,19,2,s,pre,0,-178,53,Staccato,Piano
55,125,24851,64,56,1,2,19,2,s,pre,0,-194,54,Staccato,Piano
56,127,25071,64,66,1,2,19,2,s,pre,0,-175,55,Staccato,Piano
59,133,26548,67,63,1,2,19,2,s,pre,0,-191,58,Staccato,Piano
60,135,26782,71,74,1,2,19,2,s,pre,0,-193,59,Staccato,Piano
61,137,27013,71,71,1,2,19,2,s,pre,0,-190,60,Staccato,Piano
62,139,27247,72,67,1,2,19,2,s,pre,0,-167,61,Staccato,Piano
63,141,27503,72,67,1,2,19,2,s,pre,0,-189,62,Staccato,Piano
64,143,27731,73,70,1,2,19,2,s,pre,0,-167,63,Staccato,Piano
65,145,27969,73,70,1,2,19,2,s,pre,0,-151,64,Staccato,Piano
7,29,11710,67,58,1,2,20,2,s,pre,1,-254,6,Staccato,Piano
8,31,12034,67,48,1,2,20,2,s,pre,1,-287,7,Staccato,Piano
19,53,15392,81,57,1,2,20,2,s,pre,1,-257,18,Staccato,Piano
20,55,15708,81,45,1,2,20,2,s,pre,1,-261,19,Staccato,Piano
30,75,20329,77,59,1,2,20,2,s,pre,1,-281,29,Staccato,Piano
31,77,20653,76,39,1,2,20,2,s,pre,1,-289,30,Staccato,Piano
32,79,20951,76,57,1,2,20,2,s,pre,1,-246,31,Staccato,Piano
37,89,24325,76,47,1,2,20,2,s,pre,1,-283,36,Staccato,Piano
38,91,24620,76,62,1,2,20,2,s,pre,1,-237,37,Staccato,Piano
39,93,24928,76,57,1,2,20,2,s,pre,1,-264,38,Staccato,Piano
50,119,29466,74,67,1,2,20,2,s,pre,1,-200,49,Staccato,Piano
51,121,29774,74,78,1,2,20,2,s,pre,1,-225,50,Staccato,Piano
54,127,31746,65,57,1,2,20,2,s,pre,1,-246,53,Staccato,Piano
55,129,32050,64,54,1,2,20,2,s,pre,1,-262,54,Staccato,Piano
56,131,32360,64,53,1,2,20,2,s,pre,1,-247,55,Staccato,Piano
59,137,34481,67,53,1,2,20,2,s,pre,1,-250,58,Staccato,Piano
60,139,34801,71,45,1,2,20,2,s,pre,1,-271,59,Staccato,Piano
61,141,35085,71,63,1,2,20,2,s,pre,1,-233,60,Staccato,Piano
62,143,35379,72,70,1,2,20,2,s,pre,1,-204,61,Staccato,Piano
63,145,35683,72,74,1,2,20,2,s,pre,1,-206,62,Staccato,Piano
64,147,35987,73,80,1,2,20,2,s,pre,1,-222,63,Staccato,Piano
65,149,36267,73,75,1,2,20,2,s,pre,1,-196,64,Staccato,Piano
7,29,11626,67,57,1,2,20,3,s,pre,0,-264,6,Staccato,Piano
8,31,11937,67,67,1,2,20,3,s,pre,0,-240,7,Staccato,Piano
19,53,15497,81,56,1,2,20,3,s,pre,0,-283,18,Staccato,Piano
20,55,15802,81,56,1,2,20,3,s,pre,0,-241,19,Staccato,Piano
30,75,20545,77,58,1,2,20,3,s,pre,0,-282,29,Staccato,Piano
31,77,20849,76,62,1,2,20,3,s,pre,0,-262,30,Staccato,Piano
32,79,21176,76,57,1,2,20,3,s,pre,0,-277,31,Staccato,Piano
37,89,24667,76,52,1,2,20,3,s,pre,0,-248,36,Staccato,Piano
38,91,24987,76,53,1,2,20,3,s,pre,0,-266,37,Staccato,Piano
39,93,25305,76,68,1,2,20,3,s,pre,0,-268,38,Staccato,Piano
49,113,28604,72,64,1,2,20,3,s,pre,0,-279,48,Staccato,Piano
50,115,28915,74,57,1,2,20,3,s,pre,0,-268,49,Staccato,Piano
51,117,29233,74,59,1,2,20,3,s,pre,0,-267,50,Staccato,Piano
54,123,31298,65,63,1,2,20,3,s,pre,0,-263,53,Staccato,Piano
55,125,31625,64,50,1,2,20,3,s,pre,0,-279,54,Staccato,Piano
56,127,31933,64,52,1,2,20,3,s,pre,0,-264,55,Staccato,Piano
59,133,34035,67,62,1,2,20,3,s,pre,0,-245,58,Staccato,Piano
60,135,34343,71,57,1,2,20,3,s,pre,0,-266,59,Staccato,Piano
61,137,34647,71,65,1,2,20,3,s,pre,0,-247,60,Staccato,Piano
62,139,34953,72,67,1,2,20,3,s,pre,0,-243,61,Staccato,Piano
63,141,35259,72,70,1,2,20,3,s,pre,0,-248,62,Staccato,Piano
64,143,35565,73,63,1,2,20,3,s,pre,0,-245,63,Staccato,Piano
65,145,35862,73,74,1,2,20,3,s,pre,0,-256,64,Staccato,Piano
7,29,9569,67,42,1,2,21,1,s,pre,1,-265,6,Staccato,Piano
8,31,9832,67,68,1,2,21,1,s,pre,1,-213,7,Staccato,Piano
19,53,12888,81,54,1,2,21,1,s,pre,1,-219,18,Staccato,Piano
20,55,13160,81,50,1,2,21,1,s,pre,1,-232,19,Staccato,Piano
30,75,17046,77,51,1,2,21,1,s,pre,1,-255,29,Staccato,Piano
32,79,17567,76,54,1,2,21,1,s,pre,1,-194,31,Staccato,Piano
37,89,20399,76,60,1,2,21,1,s,pre,1,-210,36,Staccato,Piano
38,91,20659,76,79,1,2,21,1,s,pre,1,-171,37,Staccato,Piano
39,93,20932,76,80,1,2,21,1,s,pre,1,-180,38,Staccato,Piano
49,113,23633,72,54,1,2,21,1,s,pre,1,-236,48,Staccato,Piano
50,115,24159,74,63,1,2,21,1,s,pre,1,-279,49,Staccato,Piano
54,121,25913,65,55,1,2,21,1,s,pre,1,-254,53,Staccato,Piano
55,123,26192,64,43,1,2,21,1,s,pre,1,-55,54,Staccato,Piano
56,125,26426,64,65,1,2,21,1,s,pre,1,-186,55,Staccato,Piano
59,131,28078,67,58,1,2,21,1,s,pre,1,-233,58,Staccato,Piano
61,135,28589,71,81,1,2,21,1,s,pre,1,-221,60,Staccato,Piano
63,139,29078,72,90,1,2,21,1,s,pre,1,-163,62,Staccato,Piano
65,143,29595,73,93,1,2,21,1,s,pre,1,-173,64,Staccato,Piano
19,51,12998,81,56,1,2,21,2,s,pre,1,-225,18,Staccato,Piano
20,53,13271,81,53,1,2,21,2,s,pre,1,-227,19,Staccato,Piano
30,73,17346,77,52,1,2,21,2,s,pre,1,-257,29,Staccato,Piano
32,77,17890,76,60,1,2,21,2,s,pre,1,-209,31,Staccato,Piano
37,87,20757,76,66,1,2,21,2,s,pre,1,-185,36,Staccato,Piano
38,89,21036,76,76,1,2,21,2,s,pre,1,-179,37,Staccato,Piano
39,91,21303,76,81,1,2,21,2,s,pre,1,-170,38,Staccato,Piano
51,113,24718,74,48,1,2,21,2,s,pre,1,-246,50,Staccato,Piano
54,119,26451,65,58,1,2,21,2,s,pre,1,-248,53,Staccato,Piano
56,123,27004,64,59,1,2,21,2,s,pre,1,-238,55,Staccato,Piano
59,129,28743,67,58,1,2,21,2,s,pre,1,-245,58,Staccato,Piano
61,133,29268,71,79,1,2,21,2,s,pre,1,-197,60,Staccato,Piano
63,137,29759,72,87,1,2,21,2,s,pre,1,-161,62,Staccato,Piano
65,141,30302,73,95,1,2,21,2,s,pre,1,-187,64,Staccato,Piano
9,33,10299,79,70,1,2,2,1,s,pre,0,-252,8,StoL,PtoF
21,57,13805,83,66,1,2,2,1,s,pre,0,-256,20,StoL,PtoF
40,95,22595,81,70,1,2,2,1,s,pre,0,-268,39,StoL,PtoF
9,33,10175,79,73,1,2,2,2,s,pre,0,-236,8,StoL,PtoF
21,57,13587,83,71,1,2,2,2,s,pre,0,-246,20,StoL,PtoF
40,95,21934,81,81,1,2,2,2,s,pre,0,-246,39,StoL,PtoF
9,33,10300,79,67,1,2,3,1,s,pre,0,-335,8,StoL,PtoF
21,57,13386,83,62,1,2,3,1,s,pre,0,-194,20,StoL,PtoF
40,95,21262,81,57,1,2,3,1,s,pre,0,-216,39,StoL,PtoF
9,33,10229,79,89,1,2,3,2,s,pre,0,-239,8,StoL,PtoF
21,57,13363,83,86,1,2,3,2,s,pre,0,-182,20,StoL,PtoF
40,95,21132,81,85,1,2,3,2,s,pre,0,-199,39,StoL,PtoF
9,33,10109,79,70,1,2,4,1,s,pre,1,-245,8,StoL,PtoF
21,57,13377,83,78,1,2,4,1,s,pre,1,-266,20,StoL,PtoF
40,95,21118,81,72,1,2,4,1,s,pre,1,-268,39,StoL,PtoF
9,33,10082,79,67,1,2,4,2,s,pre,0,-273,8,StoL,PtoF
21,57,13403,83,76,1,2,4,2,s,pre,0,-256,20,StoL,PtoF
40,95,21265,81,75,1,2,4,2,s,pre,0,-290,39,StoL,PtoF
40,91,23743,81,75,1,2,5,1,s,pre,1,-273,39,StoL,PtoF
21,55,13663,83,68,1,2,5,2,s,pre,1,-239,20,StoL,PtoF
40,91,21745,81,67,1,2,5,2,s,pre,1,-264,39,StoL,PtoF
9,33,12862,79,89,1,2,6,1,s,pre,1,-393,8,StoL,PtoF
21,57,18018,83,85,1,2,6,1,s,pre,1,-372,20,StoL,PtoF
40,93,29272,81,91,1,2,6,1,s,pre,1,-352,39,StoL,PtoF
9,33,10571,79,87,1,2,6,2,s,pre,1,-296,8,StoL,PtoF
21,57,14534,83,85,1,2,6,2,s,pre,1,-251,20,StoL,PtoF
40,95,24121,81,88,1,2,6,2,s,pre,1,-263,39,StoL,PtoF
9,33,11876,79,60,1,2,7,1,s,pre,0,-290,8,StoL,PtoF
21,57,15952,83,65,1,2,7,1,s,pre,0,-306,20,StoL,PtoF
40,95,25969,81,76,1,2,7,1,s,pre,0,-346,39,StoL,PtoF
9,33,10403,79,69,1,2,7,2,s,pre,1,-291,8,StoL,PtoF
21,57,14099,83,65,1,2,7,2,s,pre,1,-258,20,StoL,PtoF
40,95,22885,81,70,1,2,7,2,s,pre,1,-299,39,StoL,PtoF
9,33,10255,79,74,1,2,8,1,s,pre,1,-218,8,StoL,PtoF
21,57,13691,83,95,1,2,8,1,s,pre,1,-202,20,StoL,PtoF
9,33,10267,79,79,1,2,8,2,s,pre,0,-191,8,StoL,PtoF
21,57,13850,83,77,1,2,8,2,s,pre,0,-235,20,StoL,PtoF
40,95,22396,81,69,1,2,8,2,s,pre,0,-309,39,StoL,PtoF
9,33,10608,79,71,1,2,9,1,s,pre,1,-180,8,StoL,PtoF
21,57,13050,83,79,1,2,9,1,s,pre,1,-145,20,StoL,PtoF
40,93,18820,81,50,1,2,9,1,s,pre,1,-221,39,StoL,PtoF
9,33,9829,79,68,1,2,9,2,s,pre,1,-187,8,StoL,PtoF
22,59,12786,83,74,1,2,9,2,s,pre,1,-178,20,StoL,PtoF
41,97,19246,81,63,1,2,9,2,s,pre,1,-199,39,StoL,PtoF
21,55,13400,83,91,1,2,10,1,s,pre,1,-243,20,StoL,PtoF
40,93,21144,81,91,1,2,10,1,s,pre,1,-229,39,StoL,PtoF
9,33,10091,79,91,1,2,10,2,s,pre,0,-228,8,StoL,PtoF
21,57,13357,83,91,1,2,10,2,s,pre,0,-234,20,StoL,PtoF
40,95,20907,81,91,1,2,10,2,s,pre,0,-229,39,StoL,PtoF
9,33,12328,79,70,1,2,11,1,s,pre,1,-234,8,StoL,PtoF
21,57,15498,83,83,1,2,11,1,s,pre,1,-225,20,StoL,PtoF
40,97,22831,81,82,1,2,11,1,s,pre,1,-154,39,StoL,PtoF
9,33,10055,79,81,1,2,11,2,s,pre,1,-214,8,StoL,PtoF
21,57,13249,83,84,1,2,11,2,s,pre,1,-168,20,StoL,PtoF
40,95,20763,81,88,1,2,11,2,s,pre,1,-156,39,StoL,PtoF
21,55,13406,83,78,1,2,12,1,s,pre,1,-248,20,StoL,PtoF
40,93,21293,81,82,1,2,12,1,s,pre,1,-214,39,StoL,PtoF
9,33,9664,79,67,1,2,12,2,s,pre,0,-185,8,StoL,PtoF
21,57,12271,83,72,1,2,12,2,s,pre,0,-182,20,StoL,PtoF
40,95,18488,81,78,1,2,12,2,s,pre,0,-169,39,StoL,PtoF
9,33,9939,79,79,1,2,13,1,s,pre,1,-233,8,StoL,PtoF
40,93,20210,81,89,1,2,13,1,s,pre,1,-204,39,StoL,PtoF
9,33,9862,79,83,1,2,13,2,s,pre,0,-223,8,StoL,PtoF
21,57,12774,83,82,1,2,13,2,s,pre,0,-218,20,StoL,PtoF
40,95,19851,81,81,1,2,13,2,s,pre,0,-229,39,StoL,PtoF
9,33,10318,79,100,1,2,14,1,s,pre,0,-264,8,StoL,PtoF
21,57,13947,83,101,1,2,14,1,s,pre,0,-242,20,StoL,PtoF
40,95,22467,81,101,1,2,14,1,s,pre,0,-249,39,StoL,PtoF
9,33,10320,79,90,1,2,14,2,s,pre,0,-249,8,StoL,PtoF
21,57,14047,83,96,1,2,14,2,s,pre,0,-245,20,StoL,PtoF
40,95,22686,81,88,1,2,14,2,s,pre,0,-232,39,StoL,PtoF
9,33,11984,79,81,1,2,15,1,s,pre,0,-210,8,StoL,PtoF
21,57,15298,83,84,1,2,15,1,s,pre,0,-235,20,StoL,PtoF
40,95,23189,81,79,1,2,15,1,s,pre,0,-244,39,StoL,PtoF
9,33,10137,79,82,1,2,15,2,s,pre,0,-193,8,StoL,PtoF
21,57,13392,83,79,1,2,15,2,s,pre,0,-203,20,StoL,PtoF
40,95,21045,81,78,1,2,15,2,s,pre,0,-199,39,StoL,PtoF
21,57,17762,83,75,1,2,16,1,s,pre,1,-309,20,StoL,PtoF
40,95,26852,81,88,1,2,16,1,s,pre,1,-316,39,StoL,PtoF
9,33,11440,79,81,1,2,16,2,s,pre,0,-280,8,StoL,PtoF
21,57,15332,83,93,1,2,16,2,s,pre,0,-317,20,StoL,PtoF
40,95,24646,81,86,1,2,16,2,s,pre,0,-296,39,StoL,PtoF
9,33,11011,79,84,1,2,17,1,s,pre,0,-311,8,StoL,PtoF
21,57,14599,83,85,1,2,17,1,s,pre,0,-206,20,StoL,PtoF
40,95,23232,81,74,1,2,17,1,s,pre,0,-271,39,StoL,PtoF
9,33,10344,79,82,1,2,17,2,s,pre,0,-295,8,StoL,PtoF
21,57,13959,83,89,1,2,17,2,s,pre,0,-267,20,StoL,PtoF
40,95,22494,81,79,1,2,17,2,s,pre,0,-256,39,StoL,PtoF
21,55,13563,83,76,1,2,18,1,s,pre,1,-204,20,StoL,PtoF
40,93,21252,81,74,1,2,18,1,s,pre,1,-179,39,StoL,PtoF
9,33,10123,79,73,1,2,18,2,s,pre,1,-265,8,StoL,PtoF
21,57,13393,83,87,1,2,18,2,s,pre,1,-218,20,StoL,PtoF
9,33,10971,79,84,1,2,19,1,s,pre,0,-169,8,StoL,PtoF
21,57,13967,83,106,1,2,19,1,s,pre,0,-143,20,StoL,PtoF
40,95,21239,81,87,1,2,19,1,s,pre,0,-168,39,StoL,PtoF
9,33,10496,79,80,1,2,19,2,s,pre,0,-167,8,StoL,PtoF
21,57,13424,83,103,1,2,19,2,s,pre,0,-178,20,StoL,PtoF
40,95,20487,81,91,1,2,19,2,s,pre,0,-156,39,StoL,PtoF
9,33,12418,79,54,1,2,20,2,s,pre,1,-338,8,StoL,PtoF
21,57,16056,83,53,1,2,20,2,s,pre,1,-299,20,StoL,PtoF
40,95,25329,81,63,1,2,20,2,s,pre,1,-359,39,StoL,PtoF
9,33,12337,79,53,1,2,20,3,s,pre,0,-365,8,StoL,PtoF
21,57,16177,83,64,1,2,20,3,s,pre,0,-340,20,StoL,PtoF
40,95,25731,81,59,1,2,20,3,s,pre,0,-391,39,StoL,PtoF
9,33,10115,79,62,1,2,21,1,s,pre,1,-248,8,StoL,PtoF
21,57,13441,83,63,1,2,21,1,s,pre,1,-238,20,StoL,PtoF
40,95,21220,81,81,1,2,21,1,s,pre,1,-238,39,StoL,PtoF
21,55,13540,83,63,1,2,21,2,s,pre,1,-222,20,StoL,PtoF
40,93,21661,81,71,1,2,21,2,s,pre,1,-275,39,StoL,PtoF
