RowNr,NoteNr,TimeStamp,Pitch,Velocity,Key_OnOff,Device,SubNr,TrialNr,Stimuli,Session,Error,Articulation,Dynamics
1,17,7839,79,68,1,2,5,5,12.mid,experiment,0,Legato,Forte
2,18,8114,78,78,1,2,5,5,12.mid,experiment,0,Legato,Forte
3,20,8397,79,85,1,2,5,5,12.mid,experiment,0,Legato,Forte
4,22,8654,76,83,1,2,5,5,12.mid,experiment,0,Legato,Forte
5,24,8968,72,79,1,2,5,5,12.mid,experiment,0,Legato,Forte
9,33,10126,79,72,1,2,5,5,12.mid,experiment,0,Legato,Forte
10,34,10395,78,82,1,2,5,5,12.mid,experiment,0,Legato,Forte
11,36,10670,79,84,1,2,5,5,12.mid,experiment,0,Legato,Forte
12,38,10937,76,79,1,2,5,5,12.mid,experiment,0,Legato,Forte
13,40,11223,72,77,1,2,5,5,12.mid,experiment,0,Legato,Forte
14,42,11501,76,81,1,2,5,5,12.mid,experiment,0,Legato,Forte
15,44,11776,79,84,1,2,5,5,12.mid,experiment,0,Legato,Forte
16,46,12044,84,87,1,2,5,5,12.mid,experiment,0,Legato,Forte
17,48,12368,83,85,1,2,5,5,12.mid,experiment,0,Legato,Forte
21,57,13477,83,84,1,2,5,5,12.mid,experiment,0,Legato,Forte
22,58,13752,81,85,1,2,5,5,12.mid,experiment,0,Legato,Forte
23,60,14038,84,81,1,2,5,5,12.mid,experiment,0,Legato,Forte
24,62,14304,81,81,1,2,5,5,12.mid,experiment,0,Legato,Forte
25,64,14588,78,78,1,2,5,5,12.mid,experiment,0,Legato,Forte
26,66,14862,79,80,1,2,5,5,12.mid,experiment,0,Legato,Forte
40,95,21665,81,79,1,2,5,5,12.mid,experiment,0,Legato,Forte
41,96,21959,77,78,1,2,5,5,12.mid,experiment,0,Legato,Forte
42,98,22231,76,71,1,2,5,5,12.mid,experiment,0,Legato,Forte
43,100,22489,74,78,1,2,5,5,12.mid,experiment,0,Legato,Forte
44,102,22754,76,74,1,2,5,5,12.mid,experiment,0,Legato,Forte
45,104,23035,79,78,1,2,5,5,12.mid,experiment,0,Legato,Forte
46,106,23308,74,83,1,2,5,5,12.mid,experiment,0,Legato,Forte
47,108,23575,71,71,1,2,5,5,12.mid,experiment,0,Legato,Forte
1,17,7881,79,63,1,2,5,6,6.mid,experiment,0,Legato,Forte
2,18,8161,78,75,1,2,5,6,6.mid,experiment,0,Legato,Forte
3,20,8456,79,76,1,2,5,6,6.mid,experiment,0,Legato,Forte
4,22,8722,76,80,1,2,5,6,6.mid,experiment,0,Legato,Forte
5,24,9063,72,76,1,2,5,6,6.mid,experiment,0,Legato,Forte
9,33,10248,79,67,1,2,5,6,6.mid,experiment,0,Legato,Forte
10,34,10518,78,79,1,2,5,6,6.mid,experiment,0,Legato,Forte
11,36,10794,79,80,1,2,5,6,6.mid,experiment,0,Legato,Forte
12,38,11063,76,70,1,2,5,6,6.mid,experiment,0,Legato,Forte
13,40,11353,72,73,1,2,5,6,6.mid,experiment,0,Legato,Forte
14,42,11639,76,79,1,2,5,6,6.mid,experiment,0,Legato,Forte
15,44,11927,79,90,1,2,5,6,6.mid,experiment,0,Legato,Forte
16,46,12197,84,88,1,2,5,6,6.mid,experiment,0,Legato,Forte
17,48,12521,83,80,1,2,5,6,6.mid,experiment,0,Legato,Forte
21,57,13641,83,69,1,2,5,6,6.mid,experiment,0,Legato,Forte
22,58,13917,81,81,1,2,5,6,6.mid,experiment,0,Legato,Forte
23,60,14198,84,80,1,2,5,6,6.mid,experiment,0,Legato,Forte
24,62,14483,81,83,1,2,5,6,6.mid,experiment,0,Legato,Forte
25,64,14758,78,78,1,2,5,6,6.mid,experiment,0,Legato,Forte
26,66,15039,79,83,1,2,5,6,6.mid,experiment,0,Legato,Forte
40,95,21802,81,86,1,2,5,6,6.mid,experiment,0,Legato,Forte
41,96,22084,77,85,1,2,5,6,6.mid,experiment,0,Legato,Forte
42,98,22358,76,75,1,2,5,6,6.mid,experiment,0,Legato,Forte
43,100,22616,74,79,1,2,5,6,6.mid,experiment,0,Legato,Forte
44,102,22898,76,81,1,2,5,6,6.mid,experiment,0,Legato,Forte
45,104,23167,79,81,1,2,5,6,6.mid,experiment,0,Legato,Forte
46,106,23445,74,82,1,2,5,6,6.mid,experiment,0,Legato,Forte
47,109,23732,71,66,1,2,5,6,6.mid,experiment,0,Legato,Forte
1,17,7953,79,64,1,2,5,7,16.mid,experiment,1,Legato,Forte
2,18,8236,78,75,1,2,5,7,16.mid,experiment,1,Legato,Forte
3,20,8509,79,81,1,2,5,7,16.mid,experiment,1,Legato,Forte
4,22,8791,76,86,1,2,5,7,16.mid,experiment,1,Legato,Forte
5,24,9091,72,79,1,2,5,7,16.mid,experiment,1,Legato,Forte
9,33,10281,79,70,1,2,5,7,16.mid,experiment,1,Legato,Forte
10,34,10542,78,78,1,2,5,7,16.mid,experiment,1,Legato,Forte
11,36,10824,79,86,1,2,5,7,16.mid,experiment,1,Legato,Forte
12,38,11091,76,88,1,2,5,7,16.mid,experiment,1,Legato,Forte
13,40,11373,72,79,1,2,5,7,16.mid,experiment,1,Legato,Forte
14,42,11641,76,81,1,2,5,7,16.mid,experiment,1,Legato,Forte
15,44,11919,79,89,1,2,5,7,16.mid,experiment,1,Legato,Forte
16,46,12195,84,91,1,2,5,7,16.mid,experiment,1,Legato,Forte
17,48,12527,83,86,1,2,5,7,16.mid,experiment,1,Legato,Forte
21,57,13689,83,79,1,2,5,7,16.mid,experiment,1,Legato,Forte
22,58,13968,81,81,1,2,5,7,16.mid,experiment,1,Legato,Forte
23,60,14247,84,88,1,2,5,7,16.mid,experiment,1,Legato,Forte
24,62,14529,81,90,1,2,5,7,16.mid,experiment,1,Legato,Forte
25,64,14820,78,88,1,2,5,7,16.mid,experiment,1,Legato,Forte
26,66,15090,79,87,1,2,5,7,16.mid,experiment,1,Legato,Forte
40,95,22104,81,69,1,2,5,7,16.mid,experiment,1,Legato,Forte
41,96,22379,77,81,1,2,5,7,16.mid,experiment,1,Legato,Forte
42,98,22659,76,76,1,2,5,7,16.mid,experiment,1,Legato,Forte
43,100,22922,74,81,1,2,5,7,16.mid,experiment,1,Legato,Forte
44,102,23199,76,79,1,2,5,7,16.mid,experiment,1,Legato,Forte
45,104,23456,79,83,1,2,5,7,16.mid,experiment,1,Legato,Forte
46,106,23728,74,84,1,2,5,7,16.mid,experiment,1,Legato,Forte
47,109,24011,71,74,1,2,5,7,16.mid,experiment,1,Legato,Forte
1,17,7906,79,69,1,2,5,8,1.mid,experiment,0,Legato,Forte
2,18,8187,78,78,1,2,5,8,1.mid,experiment,0,Legato,Forte
3,20,8475,79,78,1,2,5,8,1.mid,experiment,0,Legato,Forte
4,22,8749,76,80,1,2,5,8,1.mid,experiment,0,Legato,Forte
5,24,9053,72,70,1,2,5,8,1.mid,experiment,0,Legato,Forte
9,33,10236,79,72,1,2,5,8,1.mid,experiment,0,Legato,Forte
10,34,10502,78,76,1,2,5,8,1.mid,experiment,0,Legato,Forte
11,36,10786,79,81,1,2,5,8,1.mid,experiment,0,Legato,Forte
12,38,11050,76,79,1,2,5,8,1.mid,experiment,0,Legato,Forte
13,40,11336,72,80,1,2,5,8,1.mid,experiment,0,Legato,Forte
14,42,11618,76,81,1,2,5,8,1.mid,experiment,0,Legato,Forte
15,44,11883,79,87,1,2,5,8,1.mid,experiment,0,Legato,Forte
16,46,12169,84,90,1,2,5,8,1.mid,experiment,0,Legato,Forte
17,48,12475,83,81,1,2,5,8,1.mid,experiment,0,Legato,Forte
21,57,13628,83,85,1,2,5,8,1.mid,experiment,0,Legato,Forte
22,58,13894,81,90,1,2,5,8,1.mid,experiment,0,Legato,Forte
23,60,14183,84,85,1,2,5,8,1.mid,experiment,0,Legato,Forte
24,62,14458,81,91,1,2,5,8,1.mid,experiment,0,Legato,Forte
25,64,14745,78,79,1,2,5,8,1.mid,experiment,0,Legato,Forte
26,67,15024,79,82,1,2,5,8,1.mid,experiment,0,Legato,Forte
40,95,21918,81,77,1,2,5,8,1.mid,experiment,0,Legato,Forte
41,96,22196,77,86,1,2,5,8,1.mid,experiment,0,Legato,Forte
42,98,22469,76,78,1,2,5,8,1.mid,experiment,0,Legato,Forte
43,100,22745,74,84,1,2,5,8,1.mid,experiment,0,Legato,Forte
44,102,23017,76,82,1,2,5,8,1.mid,experiment,0,Legato,Forte
45,104,23295,79,88,1,2,5,8,1.mid,experiment,0,Legato,Forte
46,106,23569,74,84,1,2,5,8,1.mid,experiment,0,Legato,Forte
47,109,23845,71,81,1,2,5,8,1.mid,experiment,0,Legato,Forte
1,17,7834,79,67,1,2,5,9,8.mid,experiment,1,Legato,Forte
2,18,8121,78,76,1,2,5,9,8.mid,experiment,1,Legato,Forte
3,20,8402,79,79,1,2,5,9,8.mid,experiment,1,Legato,Forte
4,23,8678,76,81,1,2,5,9,8.mid,experiment,1,Legato,Forte
5,24,8994,72,76,1,2,5,9,8.mid,experiment,1,Legato,Forte
9,33,10131,79,63,1,2,5,9,8.mid,experiment,1,Legato,Forte
10,34,10400,78,79,1,2,5,9,8.mid,experiment,1,Legato,Forte
11,36,10679,79,82,1,2,5,9,8.mid,experiment,1,Legato,Forte
12,38,10952,76,68,1,2,5,9,8.mid,experiment,1,Legato,Forte
13,40,11232,72,72,1,2,5,9,8.mid,experiment,1,Legato,Forte
14,42,11515,76,79,1,2,5,9,8.mid,experiment,1,Legato,Forte
15,44,11791,79,86,1,2,5,9,8.mid,experiment,1,Legato,Forte
16,46,12070,84,87,1,2,5,9,8.mid,experiment,1,Legato,Forte
17,48,12362,83,77,1,2,5,9,8.mid,experiment,1,Legato,Forte
21,57,13474,83,81,1,2,5,9,8.mid,experiment,1,Legato,Forte
22,58,13753,81,88,1,2,5,9,8.mid,experiment,1,Legato,Forte
23,60,14038,84,90,1,2,5,9,8.mid,experiment,1,Legato,Forte
24,62,14320,81,81,1,2,5,9,8.mid,experiment,1,Legato,Forte
25,64,14602,78,79,1,2,5,9,8.mid,experiment,1,Legato,Forte
26,66,14890,79,81,1,2,5,9,8.mid,experiment,1,Legato,Forte
40,95,21871,81,81,1,2,5,9,8.mid,experiment,1,Legato,Forte
41,96,22158,77,82,1,2,5,9,8.mid,experiment,1,Legato,Forte
42,98,22447,76,77,1,2,5,9,8.mid,experiment,1,Legato,Forte
43,100,22714,74,76,1,2,5,9,8.mid,experiment,1,Legato,Forte
44,102,23003,76,81,1,2,5,9,8.mid,experiment,1,Legato,Forte
45,104,23281,79,87,1,2,5,9,8.mid,experiment,1,Legato,Forte
46,106,23560,74,81,1,2,5,9,8.mid,experiment,1,Legato,Forte
1,17,7854,79,63,1,2,5,10,10.mid,experiment,0,Legato,Forte
2,18,8134,78,76,1,2,5,10,10.mid,experiment,0,Legato,Forte
3,20,8404,79,79,1,2,5,10,10.mid,experiment,0,Legato,Forte
4,22,8672,76,80,1,2,5,10,10.mid,experiment,0,Legato,Forte
5,24,8968,72,71,1,2,5,10,10.mid,experiment,0,Legato,Forte
9,33,10100,79,68,1,2,5,10,10.mid,experiment,0,Legato,Forte
10,34,10372,78,77,1,2,5,10,10.mid,experiment,0,Legato,Forte
11,36,10654,79,81,1,2,5,10,10.mid,experiment,0,Legato,Forte
12,38,10918,76,75,1,2,5,10,10.mid,experiment,0,Legato,Forte
13,40,11192,72,73,1,2,5,10,10.mid,experiment,0,Legato,Forte
14,42,11470,76,79,1,2,5,10,10.mid,experiment,0,Legato,Forte
15,44,11744,79,85,1,2,5,10,10.mid,experiment,0,Legato,Forte
16,46,12019,84,87,1,2,5,10,10.mid,experiment,0,Legato,Forte
17,48,12311,83,85,1,2,5,10,10.mid,experiment,0,Legato,Forte
21,57,13445,83,74,1,2,5,10,10.mid,experiment,0,Legato,Forte
22,58,13726,81,80,1,2,5,10,10.mid,experiment,0,Legato,Forte
23,60,14011,84,82,1,2,5,10,10.mid,experiment,0,Legato,Forte
24,62,14282,81,85,1,2,5,10,10.mid,experiment,0,Legato,Forte
25,64,14566,78,81,1,2,5,10,10.mid,experiment,0,Legato,Forte
26,66,14838,79,79,1,2,5,10,10.mid,experiment,0,Legato,Forte
40,95,21546,81,70,1,2,5,10,10.mid,experiment,0,Legato,Forte
41,96,21822,77,78,1,2,5,10,10.mid,experiment,0,Legato,Forte
42,98,22094,76,79,1,2,5,10,10.mid,experiment,0,Legato,Forte
43,100,22362,74,81,1,2,5,10,10.mid,experiment,0,Legato,Forte
44,102,22636,76,76,1,2,5,10,10.mid,experiment,0,Legato,Forte
45,104,22910,79,78,1,2,5,10,10.mid,experiment,0,Legato,Forte
46,106,23192,74,81,1,2,5,10,10.mid,experiment,0,Legato,Forte
47,108,23474,71,76,1,2,5,10,10.mid,experiment,0,Legato,Forte
1,17,7871,79,65,1,2,5,11,15.mid,experiment,0,Legato,Forte
2,18,8152,78,81,1,2,5,11,15.mid,experiment,0,Legato,Forte
3,20,8431,79,79,1,2,5,11,15.mid,experiment,0,Legato,Forte
4,22,8704,76,85,1,2,5,11,15.mid,experiment,0,Legato,Forte
5,24,9021,72,86,1,2,5,11,15.mid,experiment,0,Legato,Forte
9,33,10202,79,68,1,2,5,11,15.mid,experiment,0,Legato,Forte
10,34,10465,78,79,1,2,5,11,15.mid,experiment,0,Legato,Forte
11,36,10747,79,84,1,2,5,11,15.mid,experiment,0,Legato,Forte
12,38,11020,76,81,1,2,5,11,15.mid,experiment,0,Legato,Forte
13,40,11304,72,82,1,2,5,11,15.mid,experiment,0,Legato,Forte
14,42,11568,76,82,1,2,5,11,15.mid,experiment,0,Legato,Forte
15,44,11850,79,81,1,2,5,11,15.mid,experiment,0,Legato,Forte
16,46,12126,84,89,1,2,5,11,15.mid,experiment,0,Legato,Forte
17,48,12467,83,86,1,2,5,11,15.mid,experiment,0,Legato,Forte
21,57,13625,83,80,1,2,5,11,15.mid,experiment,0,Legato,Forte
22,58,13918,81,83,1,2,5,11,15.mid,experiment,0,Legato,Forte
23,60,14201,84,81,1,2,5,11,15.mid,experiment,0,Legato,Forte
24,62,14482,81,86,1,2,5,11,15.mid,experiment,0,Legato,Forte
25,64,14769,78,79,1,2,5,11,15.mid,experiment,0,Legato,Forte
26,66,15038,79,81,1,2,5,11,15.mid,experiment,0,Legato,Forte
40,95,21921,81,81,1,2,5,11,15.mid,experiment,0,Legato,Forte
41,96,22213,77,78,1,2,5,11,15.mid,experiment,0,Legato,Forte
42,98,22490,76,79,1,2,5,11,15.mid,experiment,0,Legato,Forte
43,100,22757,74,81,1,2,5,11,15.mid,experiment,0,Legato,Forte
44,102,23022,76,76,1,2,5,11,15.mid,experiment,0,Legato,Forte
45,104,23295,79,81,1,2,5,11,15.mid,experiment,0,Legato,Forte
46,106,23573,74,81,1,2,5,11,15.mid,experiment,0,Legato,Forte
47,109,23860,71,71,1,2,5,11,15.mid,experiment,0,Legato,Forte
1,17,7935,79,71,1,2,5,12,7.mid,experiment,0,Legato,Forte
2,18,8227,78,79,1,2,5,12,7.mid,experiment,0,Legato,Forte
3,20,8516,79,78,1,2,5,12,7.mid,experiment,0,Legato,Forte
4,22,8785,76,83,1,2,5,12,7.mid,experiment,0,Legato,Forte
5,24,9113,72,78,1,2,5,12,7.mid,experiment,0,Legato,Forte
9,33,10281,79,74,1,2,5,12,7.mid,experiment,0,Legato,Forte
10,34,10566,78,82,1,2,5,12,7.mid,experiment,0,Legato,Forte
11,36,10850,79,86,1,2,5,12,7.mid,experiment,0,Legato,Forte
12,38,11126,76,81,1,2,5,12,7.mid,experiment,0,Legato,Forte
13,40,11421,72,81,1,2,5,12,7.mid,experiment,0,Legato,Forte
14,42,11704,76,81,1,2,5,12,7.mid,experiment,0,Legato,Forte
15,44,11984,79,84,1,2,5,12,7.mid,experiment,0,Legato,Forte
16,46,12267,84,88,1,2,5,12,7.mid,experiment,0,Legato,Forte
17,48,12582,83,83,1,2,5,12,7.mid,experiment,0,Legato,Forte
21,57,13730,83,77,1,2,5,12,7.mid,experiment,0,Legato,Forte
22,58,14016,81,81,1,2,5,12,7.mid,experiment,0,Legato,Forte
23,60,14305,84,89,1,2,5,12,7.mid,experiment,0,Legato,Forte
24,62,14594,81,91,1,2,5,12,7.mid,experiment,0,Legato,Forte
25,64,14874,78,82,1,2,5,12,7.mid,experiment,0,Legato,Forte
26,66,15159,79,81,1,2,5,12,7.mid,experiment,0,Legato,Forte
40,95,22175,81,91,1,2,5,12,7.mid,experiment,0,Legato,Forte
41,96,22456,77,78,1,2,5,12,7.mid,experiment,0,Legato,Forte
42,98,22743,76,79,1,2,5,12,7.mid,experiment,0,Legato,Forte
43,101,23025,74,77,1,2,5,12,7.mid,experiment,0,Legato,Forte
44,102,23305,76,83,1,2,5,12,7.mid,experiment,0,Legato,Forte
45,104,23583,79,85,1,2,5,12,7.mid,experiment,0,Legato,Forte
46,106,23864,74,81,1,2,5,12,7.mid,experiment,0,Legato,Forte
47,109,24150,71,76,1,2,5,12,7.mid,experiment,0,Legato,Forte
1,17,7863,79,70,1,2,5,13,4.mid,experiment,0,Legato,Forte
2,18,8142,78,78,1,2,5,13,4.mid,experiment,0,Legato,Forte
3,20,8403,79,79,1,2,5,13,4.mid,experiment,0,Legato,Forte
4,22,8686,76,79,1,2,5,13,4.mid,experiment,0,Legato,Forte
5,24,8995,72,79,1,2,5,13,4.mid,experiment,0,Legato,Forte
9,33,10138,79,72,1,2,5,13,4.mid,experiment,0,Legato,Forte
10,34,10411,78,81,1,2,5,13,4.mid,experiment,0,Legato,Forte
11,36,10701,79,79,1,2,5,13,4.mid,experiment,0,Legato,Forte
12,38,10970,76,78,1,2,5,13,4.mid,experiment,0,Legato,Forte
13,40,11261,72,81,1,2,5,13,4.mid,experiment,0,Legato,Forte
14,42,11533,76,82,1,2,5,13,4.mid,experiment,0,Legato,Forte
15,44,11820,79,79,1,2,5,13,4.mid,experiment,0,Legato,Forte
16,46,12090,84,93,1,2,5,13,4.mid,experiment,0,Legato,Forte
17,48,12418,83,86,1,2,5,13,4.mid,experiment,0,Legato,Forte
21,57,13570,83,70,1,2,5,13,4.mid,experiment,0,Legato,Forte
22,58,13845,81,82,1,2,5,13,4.mid,experiment,0,Legato,Forte
23,60,14125,84,85,1,2,5,13,4.mid,experiment,0,Legato,Forte
24,62,14410,81,89,1,2,5,13,4.mid,experiment,0,Legato,Forte
25,64,14701,78,78,1,2,5,13,4.mid,experiment,0,Legato,Forte
26,66,14983,79,78,1,2,5,13,4.mid,experiment,0,Legato,Forte
40,95,21848,81,79,1,2,5,13,4.mid,experiment,0,Legato,Forte
41,96,22120,77,87,1,2,5,13,4.mid,experiment,0,Legato,Forte
42,98,22391,76,79,1,2,5,13,4.mid,experiment,0,Legato,Forte
43,100,22666,74,79,1,2,5,13,4.mid,experiment,0,Legato,Forte
44,102,22941,76,81,1,2,5,13,4.mid,experiment,0,Legato,Forte
45,104,23210,79,81,1,2,5,13,4.mid,experiment,0,Legato,Forte
46,106,23494,74,81,1,2,5,13,4.mid,experiment,0,Legato,Forte
47,109,23769,71,74,1,2,5,13,4.mid,experiment,0,Legato,Forte
1,17,7833,79,63,1,2,5,14,2.mid,experiment,0,Legato,Forte
2,18,8112,78,78,1,2,5,14,2.mid,experiment,0,Legato,Forte
3,20,8380,79,82,1,2,5,14,2.mid,experiment,0,Legato,Forte
4,22,8648,76,81,1,2,5,14,2.mid,experiment,0,Legato,Forte
5,24,8959,72,77,1,2,5,14,2.mid,experiment,0,Legato,Forte
9,33,10101,79,65,1,2,5,14,2.mid,experiment,0,Legato,Forte
10,34,10385,78,76,1,2,5,14,2.mid,experiment,0,Legato,Forte
11,36,10662,79,81,1,2,5,14,2.mid,experiment,0,Legato,Forte
12,38,10931,76,79,1,2,5,14,2.mid,experiment,0,Legato,Forte
13,40,11227,72,78,1,2,5,14,2.mid,experiment,0,Legato,Forte
14,42,11494,76,76,1,2,5,14,2.mid,experiment,0,Legato,Forte
15,44,11779,79,83,1,2,5,14,2.mid,experiment,0,Legato,Forte
16,46,12051,84,86,1,2,5,14,2.mid,experiment,0,Legato,Forte
17,48,12367,83,86,1,2,5,14,2.mid,experiment,0,Legato,Forte
21,57,13479,83,80,1,2,5,14,2.mid,experiment,0,Legato,Forte
22,58,13747,81,90,1,2,5,14,2.mid,experiment,0,Legato,Forte
23,60,14024,84,91,1,2,5,14,2.mid,experiment,0,Legato,Forte
24,62,14302,81,88,1,2,5,14,2.mid,experiment,0,Legato,Forte
25,64,14606,78,86,1,2,5,14,2.mid,experiment,0,Legato,Forte
26,66,14886,79,84,1,2,5,14,2.mid,experiment,0,Legato,Forte
40,95,21835,81,81,1,2,5,14,2.mid,experiment,0,Legato,Forte
41,96,22111,77,81,1,2,5,14,2.mid,experiment,0,Legato,Forte
42,98,22383,76,72,1,2,5,14,2.mid,experiment,0,Legato,Forte
43,100,22650,74,78,1,2,5,14,2.mid,experiment,0,Legato,Forte
44,102,22932,76,79,1,2,5,14,2.mid,experiment,0,Legato,Forte
45,104,23200,79,81,1,2,5,14,2.mid,experiment,0,Legato,Forte
46,106,23468,74,82,1,2,5,14,2.mid,experiment,0,Legato,Forte
47,109,23747,71,72,1,2,5,14,2.mid,experiment,0,Legato,Forte
1,17,7836,79,69,1,2,5,15,14.mid,experiment,1,Legato,Forte
2,18,8116,78,79,1,2,5,15,14.mid,experiment,1,Legato,Forte
3,20,8395,79,86,1,2,5,15,14.mid,experiment,1,Legato,Forte
4,22,8666,76,73,1,2,5,15,14.mid,experiment,1,Legato,Forte
5,24,8980,72,79,1,2,5,15,14.mid,experiment,1,Legato,Forte
9,33,10153,79,75,1,2,5,15,14.mid,experiment,1,Legato,Forte
10,34,10431,78,78,1,2,5,15,14.mid,experiment,1,Legato,Forte
11,36,10710,79,85,1,2,5,15,14.mid,experiment,1,Legato,Forte
12,38,10980,76,85,1,2,5,15,14.mid,experiment,1,Legato,Forte
13,40,11271,72,82,1,2,5,15,14.mid,experiment,1,Legato,Forte
14,42,11547,76,83,1,2,5,15,14.mid,experiment,1,Legato,Forte
15,44,11821,79,86,1,2,5,15,14.mid,experiment,1,Legato,Forte
16,47,12117,84,77,1,2,5,15,14.mid,experiment,1,Legato,Forte
17,48,12410,83,83,1,2,5,15,14.mid,experiment,1,Legato,Forte
21,55,13569,83,74,1,2,5,15,14.mid,experiment,1,Legato,Forte
22,56,13843,81,82,1,2,5,15,14.mid,experiment,1,Legato,Forte
23,58,14117,84,85,1,2,5,15,14.mid,experiment,1,Legato,Forte
24,60,14401,81,84,1,2,5,15,14.mid,experiment,1,Legato,Forte
25,62,14687,78,81,1,2,5,15,14.mid,experiment,1,Legato,Forte
26,64,14954,79,77,1,2,5,15,14.mid,experiment,1,Legato,Forte
40,93,21729,81,81,1,2,5,15,14.mid,experiment,1,Legato,Forte
41,94,22012,77,80,1,2,5,15,14.mid,experiment,1,Legato,Forte
42,96,22281,76,80,1,2,5,15,14.mid,experiment,1,Legato,Forte
43,98,22549,74,81,1,2,5,15,14.mid,experiment,1,Legato,Forte
44,100,22843,76,79,1,2,5,15,14.mid,experiment,1,Legato,Forte
45,102,23124,79,81,1,2,5,15,14.mid,experiment,1,Legato,Forte
46,104,23411,74,84,1,2,5,15,14.mid,experiment,1,Legato,Forte
47,107,23688,71,79,1,2,5,15,14.mid,experiment,1,Legato,Forte
1,17,7823,79,70,1,2,5,16,3.mid,experiment,1,Legato,Forte
2,18,8118,78,79,1,2,5,16,3.mid,experiment,1,Legato,Forte
3,20,8383,79,81,1,2,5,16,3.mid,experiment,1,Legato,Forte
4,22,8663,76,85,1,2,5,16,3.mid,experiment,1,Legato,Forte
5,24,8973,72,79,1,2,5,16,3.mid,experiment,1,Legato,Forte
9,33,10111,79,76,1,2,5,16,3.mid,experiment,1,Legato,Forte
10,34,10387,78,79,1,2,5,16,3.mid,experiment,1,Legato,Forte
11,36,10675,79,85,1,2,5,16,3.mid,experiment,1,Legato,Forte
12,38,10949,76,76,1,2,5,16,3.mid,experiment,1,Legato,Forte
13,40,11240,72,68,1,2,5,16,3.mid,experiment,1,Legato,Forte
14,42,11514,76,79,1,2,5,16,3.mid,experiment,1,Legato,Forte
15,44,11799,79,89,1,2,5,16,3.mid,experiment,1,Legato,Forte
16,46,12070,84,94,1,2,5,16,3.mid,experiment,1,Legato,Forte
17,48,12394,83,91,1,2,5,16,3.mid,experiment,1,Legato,Forte
21,57,13581,83,72,1,2,5,16,3.mid,experiment,1,Legato,Forte
22,58,13845,81,79,1,2,5,16,3.mid,experiment,1,Legato,Forte
23,60,14124,84,85,1,2,5,16,3.mid,experiment,1,Legato,Forte
24,62,14402,81,84,1,2,5,16,3.mid,experiment,1,Legato,Forte
25,64,14714,78,81,1,2,5,16,3.mid,experiment,1,Legato,Forte
26,66,15020,79,73,1,2,5,16,3.mid,experiment,1,Legato,Forte
40,95,21913,81,90,1,2,5,16,3.mid,experiment,1,Legato,Forte
41,96,22195,77,84,1,2,5,16,3.mid,experiment,1,Legato,Forte
42,98,22467,76,81,1,2,5,16,3.mid,experiment,1,Legato,Forte
43,100,22734,74,84,1,2,5,16,3.mid,experiment,1,Legato,Forte
44,102,23022,76,86,1,2,5,16,3.mid,experiment,1,Legato,Forte
45,104,23287,79,81,1,2,5,16,3.mid,experiment,1,Legato,Forte
46,106,23581,74,83,1,2,5,16,3.mid,experiment,1,Legato,Forte
47,109,23866,71,75,1,2,5,16,3.mid,experiment,1,Legato,Forte
1,17,7775,79,76,1,2,6,1,3.mid,experiment,1,Legato,Forte
2,18,8078,78,89,1,2,6,1,3.mid,experiment,1,Legato,Forte
3,20,8358,79,81,1,2,6,1,3.mid,experiment,1,Legato,Forte
4,22,8632,76,88,1,2,6,1,3.mid,experiment,1,Legato,Forte
5,24,8920,72,91,1,2,6,1,3.mid,experiment,1,Legato,Forte
9,31,10110,79,81,1,2,6,1,3.mid,experiment,1,Legato,Forte
10,32,10392,78,94,1,2,6,1,3.mid,experiment,1,Legato,Forte
11,34,10661,79,87,1,2,6,1,3.mid,experiment,1,Legato,Forte
12,36,10930,76,94,1,2,6,1,3.mid,experiment,1,Legato,Forte
13,38,11209,72,97,1,2,6,1,3.mid,experiment,1,Legato,Forte
14,40,11494,76,89,1,2,6,1,3.mid,experiment,1,Legato,Forte
15,42,11783,79,95,1,2,6,1,3.mid,experiment,1,Legato,Forte
16,44,12051,84,91,1,2,6,1,3.mid,experiment,1,Legato,Forte
17,46,12334,83,95,1,2,6,1,3.mid,experiment,1,Legato,Forte
21,55,13494,83,88,1,2,6,1,3.mid,experiment,1,Legato,Forte
22,56,13762,81,91,1,2,6,1,3.mid,experiment,1,Legato,Forte
23,58,14028,84,94,1,2,6,1,3.mid,experiment,1,Legato,Forte
24,60,14281,81,88,1,2,6,1,3.mid,experiment,1,Legato,Forte
25,62,14565,78,72,1,2,6,1,3.mid,experiment,1,Legato,Forte
40,93,21559,81,91,1,2,6,1,3.mid,experiment,1,Legato,Forte
41,94,21839,77,83,1,2,6,1,3.mid,experiment,1,Legato,Forte
42,96,22096,76,89,1,2,6,1,3.mid,experiment,1,Legato,Forte
43,98,22371,74,91,1,2,6,1,3.mid,experiment,1,Legato,Forte
44,100,22641,76,96,1,2,6,1,3.mid,experiment,1,Legato,Forte
45,102,22910,79,91,1,2,6,1,3.mid,experiment,1,Legato,Forte
46,104,23187,74,97,1,2,6,1,3.mid,experiment,1,Legato,Forte
47,107,23465,71,59,1,2,6,1,3.mid,experiment,1,Legato,Forte
1,17,7759,79,84,1,2,6,2,12.mid,experiment,1,Legato,Forte
2,18,8040,78,88,1,2,6,2,12.mid,experiment,1,Legato,Forte
3,20,8309,79,88,1,2,6,2,12.mid,experiment,1,Legato,Forte
4,22,8582,76,81,1,2,6,2,12.mid,experiment,1,Legato,Forte
